entorno,nombre,etapa,tipo,area_responsable,descripcion,monto_contrato,comuna,barrio,direccion,fecha_inicio,fecha_fin_inicial,plazo_meses,porcentaje_avance,licitacion_oferta_empresa,licitacion_anio,contratacion_tipo,nro_contratacion,cuit_contratista,expediente-numero
Manzana 66,Manzana 66: Remediacion y Demolicion San Isidro Labrador,Finalizada,Espacio Publico,Secretaria de Transporte y Obras Publicas,"En el marco del Proyecto Manzana 66, el poder ejecutivo decide emprender la presente licitacion con el objeto de dar cumplimiento a las condiciones acordadas para la suscripcion del contrato de permuta, y la posterior escrituracion y entrega del inmueble.",29933271.0,12,saavedra,san isidro labrador 4802,2017-12-27,2018-03-27,3,100,DesobstructoraArgentinaS.A.,2017,Licitacion Publica,1482-SIGAF/2017,30711014175,2017-24987133-MGEYA- DGIURB
Entorno Chacarita,Av. Triunvirato: Apertura,Finalizada,Transporte,Secretaria de Transporte y Obras Publicas,"La obra comprendio la extension de la av. Triunvirato desde la calle Elcano hasta Federico Lacroze, en el barrio de Chacarita (Comuna 15), donde se sumaron siete cuadras a la avenida sobre terrenos ferroviarios",89462000.0,15,villa ortuzar,av. triunvirato y av. elcano,2017-08-14,2018-02-20,6,100,"OMEGAMLPS.R.L.,VIALMANIS.A.yCONSTRUMEXS.A",2017,nan,nan,nan,nan
Entorno Chacarita,Centro de Trasbordo Federico Lacroze,Finalizada,Transporte,Secretaria de Transporte y Obras Publicas,"El Centro de Trasbordo Chacarita genera espacios de acceso y espera de transporte publico mas seguros y comodos, beneficiando a 100 mil vecinos que diariamente transitan por la zona.",18000000.0,15,chacarita,guzman av. y corrientes av.,2016-07-01,2017-02-20,7,100,nan,nan,nan,nan,nan,nan
Dique 0,Dique 0 - Caminabilidad,Finalizada,Espacio Publico,Secretaria de Transporte y Obras Publicas,"Preve la intervencion y reconfiguracion de dos plazas abiertas con acceso al borde costero y tambien se integrara el bajo autopista correspondiente a la Au BA -La Plata con senderos y nivelaciones de cruces, permitiendo asi una mejor caminabilidad entre el tramo Puerto Madero -Usina del Arte.",8724312.0,4,la boca,"av. pedro de mendoza entre el nodo de av. brasil y agustin r. caffarena,",2017-12-27,2018-07-05,7,100,SalvatoriS.AParquesYJardines,2017,Licitacion Publica,1441-SIGAF/2017,30512700124,nan
Dique 0,Dique 0 -Licitacion 1,Finalizada,Espacio Publico,Secretaria de Transporte y Obras Publicas,El proyecto es la construccion una nueva plaza publica y una acera que bordea la Avenida Don Pedro de Mendoza entre la Avenida Elvira Rawson de Dellepiane y el acceso a iC/AAColonia ExpressiC/AA,7277440.0,4,la boca,avenida don pedro de mendoza entre la avenida elvira rawson de dellepiane,2017-12-27,2018-03-27,3,100,SalvatoriS.AParquesYJardines,2017,Licitacion Publica,1427-SIGAF/2017,30512700124,nan
Dique 0,Dique 0 -Licitacion 2,Finalizada,Espacio Publico,Secretaria de Transporte y Obras Publicas,"El proyecto es la construccion de una nueva plaza publica, ubicada en la Avenida Don Pedro de Mendoza entre las calles 20 de septiembre y Juan Manuel Blanes. En el Dique 0, Seccion 6, Circunscripcion 4, Comuna 4, barrio de la Boca.",9622756.0,4,la boca,avenida don pedro de mendoza y 20 de septiembre,2017-12-27,2018-04-27,4,100,SalvatoriS.AParquesYJardines,2017,Licitacion Publica,1425-SIGAF/2017,30512700124,nan
Patio de Juegos,Avellaneda,Finalizada,Espacio Publico,Subsecretaria de Gestion Comunal,nan,0.0,9,parque avellaneda,"directorio, av. - lacarra, av. - monte - autopista perito moreno (au 6) - ameghino, florentino, dr.",,,0,100,nan,nan,nan,nan,nan,nan
Patio de Juegos,Latinoamerica,Finalizada,Espacio Publico,Subsecretaria de Gestion Comunal,nan,0.0,9,parque avellaneda,"el profeta de la pampa - padre montes carballo - san juan bautista de la salle, av. - el profeta de la pampa",,,0,100,nan,nan,nan,nan,nan,nan
Patio de Juegos,Ciudad de banff,Finalizada,Espacio Publico,Subsecretaria de Gestion Comunal,nan,0.0,10,versalles,lisboa - republica de croacia - roma - arregui,,,0,100,nan,nan,nan,nan,nan,nan
Patio de Juegos,Ejercito de los Andes,Finalizada,Espacio Publico,Subsecretaria de Gestion Comunal,nan,0.0,10,villa luro,"rivadavia av. - corvalan - falcon, ramon l., cnel. - albarino",,,0,100,nan,nan,nan,nan,nan,nan
Metrobus San Martin,Metrobus San Martin,Finalizada,Transporte,Secretaria de Transporte y Obras Publicas,Este nuevo corredor de Metrobus es el primero en complementarse con intervenciones peatonales para hacer los cruces mas seguros y beneficia a mas de 70 mil personas todos los dias.,69896275.94,15,agronomia,san martin av. 4549,2015-05-13,2016-04-28,11,100,FevialS.A,2014,Licitacion Publica,1437-SIGAF/14,30714751979,nan
Ministerio de Habitat y Desarrollo Humano,Sede del Ministerio de Habitat y Desarrollo Humano - Construccion de la nueva sede del Ministerio de Desarrollo Humano y Habitat,Finalizada,Arquitectura,Secretaria de Transporte y Obras Publicas,"El proyecto tiene por finalidad la relocalizacion del Ministerio de Desarrollo Humano y Habitat -a la fecha repartido en distintos establecimientos y dependencias-, centralizando sus actividades en un unico edificio de nueva planta. El proyecto forma parte de un plan de reactivacion integral del area, que incluye aceras, calzadas y espacios publicos a escala metropolitana. El nuevo Ministerio proporcionara las condiciones necesarias de confort y seguridad para el correcto desempeno de las actividades que alli se desarrollen posibilitando, ademas, un beneficio en la la integracion social con el tejido barrial.",475180360.0,8,villa lugano,avenida piedra buena y calle hubac,2017-12-18,2019-09-30,21,100,NiroConstruccionesS.A.,2017,Licitacion Publica,1243-SIGAF/17,33588171979,16336926-MGEYA-DGIURB-2017
Parque de la Innovacion,Parque de la Innovacion- Licitacion N1,Finalizada,Espacio Publico,Secretaria de Transporte y Obras Publicas,"El Parque de la Innovacion sera un polo cientifico-tecnologico abierto a estudiantes, cientificos y academicos que busca reflejar una politica integral basada en la innovacion. Estara ubicado en tierras propiedad de la Ciudad, actualmente utilizadas por el Tiro Federal en el barrio de Nunez.",998000869.7,13,nunez,"udaondo, guillermo av. 1101",2021-03-03,2023-02-03,23,100,BRICONS,2020,Licitacion Publica,719-SIGAF/2020,30541068151,nan
Puente Lacarra,Puente Lacarra,Finalizada,Transporte,Secretaria de Transporte y Obras Publicas,"Una obra prometida a los vecinos y postergada por mas de 50 anos. Una forma de conectar mas aun la Ciudad con la Provincia. Con nuevos espacios verdes y luminarias LED. Un proyecto que posibilitara que miles de personas viajen en forma rapida y segura todos los dias, mejorando su calidad de vida.",249900000.0,8,villa soldati,27 de febrero av. y autopista presidente hector j. campora,2017-03-01,2018-09-20,18,100,ELEPRINTS.A.-EMPRESACONSTRUCTORAARGENTINADESERVICIOSS.A.-PUENTELACARRA-UNIONTRANSITORIA,2016,Licitacion Publica,2016-01-0027-00,30715488449,nan
Plazas y Parques de Comuna 2,Terraza verde CEC / Plaza Republica Federativa de Brasil,Finalizada,Espacio Publico,Secretaria de Transporte y Obras Publicas,"Un parque formado por una plaza, una cubierta de vegetacion y un sistema de senderos en el entorno del nuevo Centro de Exposiciones y Convenciones de la Ciudad.",0.0,2,recoleta,figueroa alcorta 2010,2014-02-20,2016-11-04,21,100,CRIBASA-MEJORESHOSPITALESSA-UTE,2013,Licitacion Publica,2594/2013,nan,nan
Viaducto Mitre,Viaducto Mitre,Finalizada,Transporte,Secretaria de Transporte y Obras Publicas,"La obra del viaducto consiste en la elevacion de una parte de la traza que recorre actualmente el ferrocarril Mitre - Ramal Tigre, contemplando tambien la construccion de dos nuevas estaciones sobre nivel.",2056759547.0,13,belgrano,juramento av. 1701,2017-06-10,2019-10-10,28,100,BENITOROGGIOEHIJOSS.A.-JOSEJ.CHEDIACKS.A.I.C.A.-U.T.,2016,Licitacion Publica,33-AUSA/16,30715540327,nan
Viaducto San Martin,Viaducto San Martin,Finalizada,Transporte,Secretaria de Transporte y Obras Publicas,"Un proyecto que -por su extension e impacto- es uno de los mas importantes de la Ciudad. Que agiliza los tiempos en el transito y mejora la seguridad vial, beneficiando a pasajeros del tren, automovilistas, usuarios de colectivos y peatones.",3098820470.0,15,villa crespo,corrientes av. 6091,2017-04-01,2020-09-30,27,90,GreenSA-RottioSA-VFE-UTE,2016,Licitacion Publica,2016-01-0029-00,30715505165,nan
Parque del Bajo,Parque del Bajo: Corrimiento Av. Rabida,Finalizada,Espacio Publico,Secretaria de Transporte y Obras Publicas,"Se modificara la geometria de la avenida, generando una mejora en el flujo entre las avenidas Paseo Colon y Leandro N. Alem y para los 53.500 vehiculos particulares que transitan esta arteria. Esto se debe a que se modifico la geometria de la Avenida y porque se agrego un carril por sentido para autos particulares. Las obras ejecutadas para el Metrobus del Bajo previeron el diseno final de la nueva Av. Rabida para que circule por alli, sin inconvenientes, sobre sus nuevos dos carriles. En esta parte de la Rabida, el Metrobus circulara en los dos carriles (uno por sentido) y no tendra paradas. Las lineas de colectivos que pasaran por alli son 16: 195 -74 -93 -64 -29 -143- 130 -33 -152 -62 - 7 - 56 - 126 - 91 - 22 - 28. De esta manera, queda configurada la avenida con seis carriles para vehiculos particulares, tres por cada sentido y dos carriles, uno para cada sentido, destinados al Metrobus. (se agregan dos carriles, antes habia tres carriles por mano, es decir 6 en total: dos para Metrobus y cuatro para vehiculos particulares)",0.0,1,san nicolas,"madero, eduardo av. y peron, juan domingo, tte. general",2018-07-27,2018-02-20,0,100,nan,nan,nan,nan,nan,nan
Parque del Bajo,Parque del Bajo: playa de estacionamiento y regulacion.,Finalizada,Espacio Publico,Secretaria de Transporte y Obras Publicas,"Se eliminaran los estacionamientos de autos y de colectivos en superficie y se construira estacionamiento subterraneo de 2 niveles: Primer subsuelo:Playa de regulacion. Apta para 46 colectivos, correspondientes a las lineas 74, 105, 146 y 159. El ingreso y la salida a esta playa de regulacion es por la calle Peron ya que solo contara con una sola rampa exclusiva. Dentro de la playa, los colectivos bajaran a regular sin pasajeros. Esta actividad les llevaria, aproximadamente, entre 10 y 15 minutos. Segundo subsuelo: Estacionamiento para 309 vehiculos oficiales de las dependencias y reparticiones de la administracion publica nacional. Deben pertenecer al Poder Ejecutivo Nacional. El Ingreso y la salida es por Madero. Alli tendra dos rampas. Se estima que este finalizado para mayo 2019.",466270740.0,1,san nicolas,"madero, eduardo av. y peron, juan domingo, tte. general",2017-12-15,2019-05-30,17,100,ConstructoraSudamericanaS.A.,2017,Licitacion Publica,"1355-SIGAF/2017,",30610895456,nan
Puente Argerich,Puente Argerich,Finalizada,Transporte,Secretaria de Transporte y Obras Publicas,Creacion de un nuevo cruce vehicular y peatonal sobre nivel,19306770.0,7,flores,argerich 101,2017-01-08,2018-07-30,18,100,ELEPRINTS.A.-EMPRESACONSTRUCTORAARGENTINADESERVICIOSS.A.-PUENTELACARRA-UNIONTRANSITORIA,2012,Licitacion Publica,2012-01-0009-00,30715488449,nan
Museos,Museo de Arte Moderno de Buenos Aires,Finalizada,Arquitectura,Secretaria de Transporte y Obras Publicas,"El proyecto consiste en una actualizacion integra y reordenamiento de los espacios del Museo de Arte Moderno de Buenos Aires, comprendiendo dos edificios: el actual, donde funciono en sus inicios la tabacalera Nobleza Piccardo - el continuo, perteneciendo anteriormente al museo del cine, cuya fachada fue reformada previo a esta obra. El MAMBA es considerado un museo lider de vanguardia en el mundo, el cual ofrece contenidos artisticos -exposiciones temporarias y de patrimonio, programas, publicaciones, ciclos de cine, musica y teatro experimental- de primer nivel internacional.",46477147.0,1,san telmo,av. san juan 350,2017-08-23,2019-01-21,17,100,ASHOKACONSTRUCCIONESS.A,2017,Licitacion Publica,846-SIGAF/2017,30710401914,8.631.042-DGIGUB/2017
"Sistema hidrometeorologico integral de Observacion, Vigilancia y Alerta","Sistema hidrometeorologico integral de Observacion, Vigilancia y Alerta",Finalizada,Hidraulica e Infraestructura,Secretaria de Transporte y Obras Publicas,"Sistema hidrometeorologico integral de Observacion, Vigilancia y Alerta que permite disponer de informacion confiable y precisa necesaria para aumentar la capacidad de prediccion de mal tiempo en la Ciudad, advirtiendo sobre probables inundaciones y mejorando el manejo de situaciones de emergencia y recuperacion.",116460262.0,15,chacarita,guzman 201,2016-10-31,2019-11-01,37,100,AUTOTROLSA-WDTINC,2014,nan,nan,30504913712,nan
Pasos Bajo Nivel,Paso Bajo Nivel Balbin: Aliviadores,Finalizada,Hidraulica e Infraestructura,Secretaria de Transporte y Obras Publicas,"Se preve una readecuacion general del sistema hidraulico y la instalacion de una estacion de bombeo dotada de grupo electrogeno, que permitira su funcionamiento ante cortes de energia electrica.",40600521.0,12,saavedra,"balbin, ricardo, dr. av. y plaza",2017-01-12,2018-04-30,15,100,ALTOTE-NAKUCONSTRUCCIONES(UTE),nan,nan,nan,nan,nan
Donado Holmberg,Ex Au 3: Soluciones Habitacionales IV,Finalizada,Arquitectura,Secretaria de Transporte y Obras Publicas,"Obra en ejecucion con 30 unidades funcionales (11 unidades de 3 ambientes, 19 unidades de 4 ambientes) y 3 locales comerciales en planta baja de 200m2 totales (superficie total cubierta 2.813 m2).",51377671.0,12,villa urquiza,av monroe 4243/75,2017-06-26,2018-09-30,15,100,WarletS.A.,2017,Licitacion Publica,267/SIGAF/2017,30700435853,nan
Donado Holmberg,Ex Au 3: Soluciones Habitacionales V,Finalizada,Arquitectura,Secretaria de Transporte y Obras Publicas,"Construccion de un nuevo edificio, en el marco de la Ley 3.396, de aproximadamente 72 unidades funcionales para los beneficiarios de la ex au3. La unidad ejecutora esta a cargo del relevamiento, diseno inicial y computo del proyecto, mientras que la licitacion y ejecucion de la obra estara a cargos de la DGOIyA (SSobras). El edificio estara ubicado en el sector 5 de la traza y poseera una superficie aproximada de 8.100 m2. Las soluciones habitacionales se distribuyen de la siguiente manera: 51 de 4 ambientes y 21 de 3 ambientes. El edificio poseera ademas en planta baja 4 locales comerciales.",134549451.0,12,villa urquiza,p. i. rivera 4216/84,2017-12-12,2019-05-15,17,100,INGECONSS.A.,2017,Licitacion Publica,1222-SIGAF/2017,30683399333,15733812-MGEYA-DGOIYA-2017
Eje Civico,Plaza de Mayo: Puesta en Valor,Finalizada,Espacio Publico,Ministerio de Espacio Publico e Higiene Urbana,"El proyecto se realiza en el marco de las obras de puesta en valor del Eje Civico, bajo la idea rectora de mantener los vestigios de la traza original. se amplian las superficies de reunion y de encuentro, reduciendo un carril vehicular en cada lateral e incorporandolo a la superficie total de la plaza, ensanchando las veredas peatonales e incorporando nuevos canteros arbolados. Se reemplaza la totalidad del solado existente, recuperando el tradicional color blanco de la plaza, y el proyecto paisajistico general remodelando los parterres existentes. Asimismo se ejecutaron tareas de restauracion y puesta a punto de las fuentes, conjuntos escultoricos e instalaciones en general, incorporando un sistema de riego automatico.",43792575.0,1,san nicolas,"balcarce, av. rivadavia, bolivar, hipolito yrigoyen",2017-11-16,2018-02-16,3,100,UrbaserArgentinaS.A-CeobSaUte,2017,nan,nan,30714682489,nan
Plazas y Parques de Comuna 11,Laterales vias del tren,Finalizada,Espacio Publico,Ministerio de Espacio Publico e Higiene Urbana,"Se pondra en valor los sectores laterales del tren que actualmente se encuentran muy degradados. Se va agregar nuevo mobiliario, iluminacion y paisajismo. Esto va a revalorizar la zona y ademas servir de espacio verde para la sede de la Comuna 11 que se encuentra lindera a este sector.",8000000.0,11,villa del parque,cuenca y ricardo gutierrez,2018-10-01,2019-02-06,4,100,PRISMACONSTRUCTORAS.R.L.,2018,Licitacion Privada,28/SIGAF/2018,30714290173,21303614/DGEV/2018
Plazas y Parques de Comuna 14,Parque voley playa.,Finalizada,Espacio Publico,Ministerio de Espacio Publico e Higiene Urbana,"Se creara una cancha de Voley con medidas profesionales en el sector del Velodromo dentro del Parque Tres de Febrero. Esta contara de gradas para el publico, iluminacion, bebederos, mobiliario y nuevos caminos de accesos a la zona.",10000000.0,14,palermo,av. belisario roldan y vias ff mitre,2018-10-01,2018-12-31,2,100,CONSTRUCTORASOLANAS.A.,2018,Licitacion Publica,257/SIGAF/2018,30714318337,9176047/DGEV/2018
Plazas y Parques de Comuna 15,Agronomia - Circuito Aerobico,Finalizada,Espacio Publico,Ministerio de Espacio Publico e Higiene Urbana,"Sobre la Av. Beiro se realizara un nuevo circuito en una zona que actualmente es muy usada por los vecinos y no se encuentra en condiciones. Se creara un nuevo solado con mobiliario a lo largo del recorrido. Ademas se agregara una estacion de postas aerobicas, iluminacion y bebederos a lo largo de este.",3000000.0,15,agronomia,"av. de los constituyentes, gutenberg, beiro",2018-11-01,2019-02-28,3,100,INSTALECTROS.A.,2018,Licitacion Publica,259/SIGAF/2018,33661628729,9102568/DGEV/2018
Plazas y Parques de Comuna 9,Parque Avellaneda: Nuevo circuito aerobico,Finalizada,Espacio Publico,Ministerio de Espacio Publico e Higiene Urbana,"Se creara un circuito aerobico de 3 km de largo por el pedido de los vecinos del barrio. Este contara con dos estaciones de postas aerobicas y una estacion para adultos mayores. Se colocaran bebederos a lo largo del recorrido, mobiliario e iluminacion para brindar seguridad a lo largo de todo el recorrido.",11000000.0,9,parque avellaneda,av. directorio y lacarra,2018-11-01,2019-02-28,3,100,nan,2018,nan,nan,nan,nan
Entorno Ciudad Universitaria,Vagon La Burgoise en FADU-UBA: Proyecto,Finalizada,Espacio Publico,Ministerio de Espacio Publico e Higiene Urbana,Entorno Urbano - Ciudad Universitaria,2185031.0,13,belgrano,nan,2018-03-06,2018-03-06,0,100,DagresaVialConstruccionesSRL,2018,nan,nan,33712269079,nan
Entorno Microcentro,Ex Banco Argentino Uruguayo: Conservacion de la fachada,Finalizada,Espacio Publico,Ministerio de Espacio Publico e Higiene Urbana,ireas Ambientales -Obra complemenmtaria al Plan Microcentro que pone en valor la fachada patrimonial,23551750.0,1,montserrat,nan,2018-06-01,2019-04-01,10,100,HitConstruccionesS.A,2018,nan,nan,30709605158,nan
Entorno Once,Plaza Miserere: Puestos gastronomicos,Finalizada,Espacio Publico,Ministerio de Espacio Publico e Higiene Urbana,"ireas Ambientales -obra en el marco del Plan Integral Once, se reemplazan los puestos gastronomicos deteriorados por infraestructura con mayores condiciones de higiene.",2794380.0,3,balvanera,catamarca y rivadavia av.,2018-03-01,2018-03-21,0,100,EstiloQuarzoS.R.L,2018,Licitacion Privada,44/SIGAF/2017,30711780846,15.262.709/DGRU/2017
Plan Tribunales,Plaza Lavalle: Puestos de libreros,Finalizada,Espacio Publico,Ministerio de Espacio Publico e Higiene Urbana,"ireas Ambientales -Obra En El Marco Del Plan Integral Tribunales, se reemplazan los puestos de libreros por unidades con mayor calidad paisajistica y funcional.",6260797.0,1,san nicolas,nan,2018-09-01,2018-12-31,3,100,EstiloQuarzoS.R.L,2018,Licitacion Publica,96/SIGAF/2018,30711780846,29.936.101/DGRU/2017
